"id","ativo","name","tipo","timeframe","setup","identificadoEm","analise","nivelDeEntrada","stopLoss","filePath","nivelDeAlvo","periodoDeAlvo","tipoMercado","userId","profit","createdAt","mt5_order","mt5_ticket","status","riscoLoss","riscoProfit","type"
"606788918172914303_pending",EURMXN,Euro vs Mexican Peso,venda,"240",Sustentação,2025-09-10 13:03:28.151,Aproximando-se do nível de Sustentação de 21.6455 identificado em 9/10 13:00. Este padrão ainda está em processo de formação. Previsão de possível movimento de baixa até o suporte de 21.6455 no próximo intervalo de 7 dias.,21.7943,21.8541,https://component.autochartist.com/to/resources/charts/KeyLevel_606788918172914303.png?account_type=LIVE&broker_id=958&expire=1757768606&locale=pt-BR&user=BlackBots&token=998f985d1bbedcfc40050b0e19a83bee&width=240&height=180,21.6455,"7 dias",Internacional,BlackBots - Trade Ideas,250.14,2025-09-10 13:03:28.151,"177772232","0",FECHADO,99.43,247.41,Apregoado
"606794822613616303_pending",US30,US Wall Street 30,compra,"60",Resistência,2025-09-11 14:08:51.000,"Rompeu o nível de Resistência de 45,712.7 em 9/11 14:00. Previsão de possível movimento de alta no próximo intervalo de 2 dias até 46,155.9.",45938.3,45390.3,https://component.autochartist.com/to/resources/charts/KeyLevel_606794822613616303.png?account_type=LIVE&broker_id=958&expire=1757858929&locale=pt-BR&user=BlackBots&token=7b982df1a3317b5cd8cdc7c30337a171&width=240&height=180,46155.9,"2 dias",Internacional,BlackBots - Trade Ideas,-19.64,2025-09-11 14:08:51.000,"178163297","0",EXPIRADA,109.6,43.52,Apregoado
"606795532462538301_pending",USDMXN,US Dollar vs Mexican Peso,venda,"240",Canal descendente,2025-09-11 17:09:14.431,Canal descendente identificado(a) em 9/11 17:00. Este padrão ainda está em processo de formação. Previsão de possível movimento de baixa até o suporte de 18.428 no próximo intervalo de 2 dias.,18.518,18.66,https://component.autochartist.com/to/resources/charts/ChartPattern_606795532462538301.png?account_type=LIVE&broker_id=958&expire=1757869750&locale=pt-BR&user=BlackBots&token=28d274a94e24895deb433a8724683b49&width=240&height=180,18.428,"2 dias",Internacional,BlackBots - Trade Ideas,14.98,2025-09-11 17:09:14.432,"178307917","0",EXPIRADA,98.93,63.49,Apregoado
"606800251058450301_market",JPN225,Nikkei 225,venda,"240",Canal ascendente,2025-09-12 13:08:00.287,"Canal ascendente identificado(a) em 9/12 13:00. Este padrão ainda está em processo de formação. Previsão de possível movimento de baixa até o suporte de 44,439.6870 no próximo intervalo de 2 dias.",44632.7,44912.7,https://component.autochartist.com/to/resources/charts/ChartPattern_606800251058450301.png?account_type=LIVE&broker_id=958&expire=1757941678&locale=pt-BR&user=BlackBots&token=f708509c7e236cfe20bfe70181736a83&width=240&height=180,44439.687,"2 dias",Internacional,BlackBots - Trade Ideas,-17.5,2025-09-12 13:08:00.288,"179009562","148522484",EXPIRADA,94.7,65.27,A mercado
"606756850834751301_pending",UK100,FTSE 100,compra,"1440",Canal ascendente,2025-09-10 00:01:00.685,"Canal ascendente identificado(a) em 9/4 21:00. Este padrão ainda está em processo de formação. Previsão de possível movimento de alta até a resistência de 9,585.8 no próximo intervalo de 18 dias.",9231.3,9106.4,https://component.autochartist.com/to/resources/charts/ChartPattern_606756850834751301.png?account_type=LIVE&broker_id=958&expire=1757721650&page_offset=60&locale=pt-BR&user=BlackBots&token=62d453bb4820584f344798f19f41c5e4&width=240&height=180,9585.8,"19 dias",Internacional,BlackBots - Trade Ideas,,2025-09-10 00:01:00.686,"177649775","0",ABERTO,101.32,287.55,Apregoado
"606786798076024301_market",LTCUSD,Litecoin vs US Dollar,compra,"60",Canal descendente,2025-09-10 04:03:07.730,Canal descendente identificado(a) em 9/10 04:00. Este padrão ainda está em processo de formação. Previsão de possível movimento de alta até a resistência de 113.7700 no próximo intervalo de 14 horas.,112.98,110.65,https://component.autochartist.com/to/resources/charts/ChartPattern_606786798076024301.png?account_type=LIVE&broker_id=958&expire=1757736185&locale=pt-BR&user=BlackBots&token=a5bbe2df494700a5720c8589262014b6&width=240&height=180,113.77,"14 horas",Internacional,BlackBots - Trade Ideas,19.75,2025-09-10 04:03:07.730,"177682375","148050652",FECHADO,58.25,19.75,A mercado
"606788684182599301_market",Cocoa,Cocoa Futures,compra,"60",Cunha ascendente,2025-09-10 15:08:48.059,"Cunha ascendente identificado(a) em 9/10 12:00. Este padrão ainda está em processo de formação. Previsão de possível movimento de alta até a resistência de 8,296.2328 no próximo intervalo de 3 horas.",8107.1,7912.0,https://component.autochartist.com/to/resources/charts/ChartPattern_606788684182599301.png?account_type=LIVE&broker_id=958&expire=1757776124&page_offset=20&locale=pt-BR&user=BlackBots&token=b0a076a9c52c688445b9fa8ee1fd9752&width=240&height=180,8296.2328,"3 horas",Internacional,BlackBots - Trade Ideas,-8.8,2025-09-10 15:08:48.059,"177803033","148158373",EXPIRADA,195.1,189.13,A mercado
"606793875881292301_pending",Cocoa,Cocoa Futures,venda,"60",Triângulo,2025-09-11 10:08:49.338,"Triângulo rompeu a linha de suporte em 9/11 10:00. Previsão de possível movimento de baixa no próximo intervalo de 5 horas até 7,876.2968.",8062.0,8121.6,https://component.autochartist.com/to/resources/charts/ChartPattern_606793875881292301.png?account_type=LIVE&broker_id=958&expire=1757844527&locale=pt-BR&user=BlackBots&token=482e68ed8239a6364bc7dbf9ef6748b0&width=240&height=180,7876.2968,"5 horas",Internacional,BlackBots - Trade Ideas,-119.2,2025-09-11 10:08:49.339,"177953660","0",FECHADO,119.2,371.41,Apregoado
"606778067941581303_market",ETHUSD,Ether vs US Dollar,compra,"60",Resistência,2025-09-08 15:04:01.209,"Rompeu o nível de Resistência de 4,342.4700 em 9/8 15:00. Previsão de possível movimento de alta no próximo intervalo de 15 horas até 4,376.0560.",4356.31,4306.8039,https://component.autochartist.com/to/resources/charts/KeyLevel_606778067941581303.png?account_type=LIVE&broker_id=958&expire=1757603039&locale=pt-BR&user=BlackBots&token=aca2c85761daae37325d870cdea23838&width=240&height=180,4376.0562,"15 horas",Internacional,BlackBots - Trade Ideas,39.5,2025-09-08 15:04:01.210,"177339346","147754834",FECHADO,99.01,39.49,A mercado
"606792461175016301_market",HK50,Hang Seng,compra,"60",Cunha ascendente,2025-09-11 05:00:41.854,"Cunha ascendente identificado(a) em 9/11 04:00. Este padrão ainda está em processo de formação. Previsão de possível movimento de alta até a resistência de 26,533.0 no próximo intervalo de 1 dia.",26113.7,25863.7,https://component.autochartist.com/to/resources/charts/ChartPattern_606792461175016301.png?account_type=LIVE&broker_id=958&expire=1757826040&locale=pt-BR&user=BlackBots&token=6e339eb8df524006197feb790c9b4201&width=240&height=180,26533.0,"1 dia",Internacional,BlackBots - Trade Ideas,166.9,2025-09-11 05:00:41.856,"177894627","148236734",FECHADO,99.49,166.86,A mercado
"606814401745920301_pending",ETHUSD,Ether vs US Dollar,venda,"240",Triângulo,2025-09-15 01:03:56.534,"Triângulo identificado(a) em 9/15 01:00. Este padrão ainda está em processo de formação. Previsão de possível movimento de baixa até o suporte de 4,379.3174 no próximo intervalo de 8 dias.",4588.27,4770.46,https://component.autochartist.com/to/resources/charts/ChartPattern_606814401745920301.png?account_type=LIVE&broker_id=958&expire=1758157435&locale=pt-BR&user=BlackBots&token=f347e6fc0e47fee6333fab8c88a28039&width=240&height=180,4379.3174,"8 dias",Internacional,BlackBots - Trade Ideas,114.92,2025-09-15 01:03:56.535,"179556591","0",FECHADO,100.2,114.92,Apregoado
"5e2abb80-217d-4483-bc10-6dd1ed5d2401_pending",USDCHF,USDCHF,venda,"1440",PC,2025-09-22 14:01:41.565,"Correção para a mm21 descendente . Expectativa de retomada do movimento de baixa caso perca a mínima do candle anterior.
",0.79,0.798,https://firebasestorage.googleapis.com/v0/b/blackbots-59708.appspot.com/o/trades%2F9SGc51UbDeajiTOpQdZ5qeoUMLk2%2F1758549677151-6.png?alt=media&token=3cbc9723-777c-41e1-af49-7fa306ea76a7,0.782,"2025-09-24 18:00:00",Internacional,Método Palex,0.0,2025-09-22 14:01:41.567,"181671857","0",EXPIRADA,100.25,102.3,Apregoado
"606868895899436301_market",US500,US SPX 500,venda,"60",Triângulo,2025-09-24 16:03:27.723,"Triângulo rompeu a linha de suporte em 9/24 16:00. Previsão de possível movimento de baixa no próximo intervalo de 17 horas até 6,616.3.",6632.1,6675.1,https://component.autochartist.com/to/resources/charts/ChartPattern_606868895899436301.png?account_type=LIVE&broker_id=958&expire=1758989005&locale=pt-BR&user=BlackBots&token=834bf577ee4992adcc2223591ed6c4ba&width=240&height=180,6616.3,"17 horas",Internacional,BlackBots - Trade Ideas,-13.57,2025-09-24 16:03:27.724,"182260688","150495563",EXPIRADA,98.9,36.34,A mercado
"606787031642683303_pending",GBPJPY,Great Britain Pound vs Japanese Yen,compra,"240",Resistência,2025-09-10 09:09:06.584,Aproximando-se do nível de Resistência de 200.28 identificado em 9/10 05:00. Este padrão ainda está em processo de formação. Previsão de possível movimento de baixa até a resistência de 200.28 no próximo intervalo de 4 dias.,199.51,199.12,https://component.autochartist.com/to/resources/charts/KeyLevel_606787031642683303.png?account_type=LIVE&broker_id=958&expire=1757754543&locale=pt-BR&user=BlackBots&token=f842f71145bed2ce8dc3c79f567b79e7&width=240&height=180,200.28,"4 dias",Internacional,BlackBots - Trade Ideas,197.73,2025-09-10 09:09:06.584,"177725425","0",FECHADO,100.48,198.37,Apregoado
"606794824467398301_market",NAS100,US Tech 100,compra,"60",Cunha ascendente,2025-09-11 14:08:51.212,"Cunha ascendente identificado(a) em 9/11 14:00. Este padrão ainda está em processo de formação. Previsão de possível movimento de alta até a resistência de 24,127.3000 no próximo intervalo de 3 dias.",23981.4,23842.1,https://component.autochartist.com/to/resources/charts/ChartPattern_606794824467398301.png?account_type=LIVE&broker_id=958&expire=1757858929&locale=pt-BR&user=BlackBots&token=7b982df1a3317b5cd8cdc7c30337a171&width=240&height=180,24127.3,"3 dias",Internacional,BlackBots - Trade Ideas,102.13,2025-09-11 14:08:51.213,"178163298","148359581",FECHADO,97.51,102.13,A mercado
"606797650433484301_pending",LTCUSD,Litecoin vs US Dollar,venda,"60",Triângulo,2025-09-12 02:03:37.695,Triângulo identificado(a) em 9/12 02:00. Este padrão ainda está em processo de formação. Previsão de possível movimento de baixa até o suporte de 113.9048 no próximo intervalo de 18 horas.,114.63,116.84,https://component.autochartist.com/to/resources/charts/ChartPattern_606797650433484301.png?account_type=LIVE&broker_id=958&expire=1757901815&locale=pt-BR&user=BlackBots&token=b46955be9c2ca1bd17f571e2e4ce1749&width=240&height=180,113.9048,"18 horas",Internacional,BlackBots - Trade Ideas,0.0,2025-09-12 02:03:37.694,"178504298","0",EXPIRADA,55.25,18.13,Apregoado
"606778546912672301_pending",EUSTX50,EU Stock 50,compra,"240",Triângulo,2025-09-08 17:08:31.381,"Triângulo rompeu a linha de resistência em 9/8 17:00. Previsão de possível movimento de alta no próximo intervalo de 3 dias até 5,395.9996.",5355.2069,5300.2,https://component.autochartist.com/to/resources/charts/ChartPattern_606778546912672301.png?account_type=LIVE&broker_id=958&expire=1757610509&locale=pt-BR&user=BlackBots&token=014bd1acbbd2c72eb50972752912f5e6&width=240&height=180,5395.9996,"3 dias",Internacional,BlackBots - Trade Ideas,71.66,2025-09-08 17:08:31.382,"177359350","0",FECHADO,96.84,71.81,Apregoado
"606777836179899303_market",US30,US Wall Street 30,venda,"60",Sustentação,2025-09-08 14:08:11.640,"Aproximando-se do nível de Sustentação de 45,180.5 identificado em 9/8 14:00. Este padrão ainda está em processo de formação. Previsão de possível movimento de baixa até o suporte de 45,180.5 no próximo intervalo de 1 dia.",45342.2,45407.9,https://component.autochartist.com/to/resources/charts/KeyLevel_606777836179899303.png?account_type=LIVE&broker_id=958&expire=1757599690&locale=pt-BR&user=BlackBots&token=8995ddf376016f3f4f4e5217a716edab&width=240&height=180,45180.5,"1 dia",Internacional,BlackBots - Trade Ideas,-98.55,2025-09-08 14:08:11.641,"177325486","147741958",FECHADO,97.8,243.3,A mercado
"606777836179899303_pending",US30,US Wall Street 30,venda,"60",Sustentação,2025-09-08 14:08:11.676,"Aproximando-se do nível de Sustentação de 45,180.5 identificado em 9/8 14:00. Este padrão ainda está em processo de formação. Previsão de possível movimento de baixa até o suporte de 45,180.5 no próximo intervalo de 1 dia.",45340.2,45407.9,https://component.autochartist.com/to/resources/charts/KeyLevel_606777836179899303.png?account_type=LIVE&broker_id=958&expire=1757599690&locale=pt-BR&user=BlackBots&token=8995ddf376016f3f4f4e5217a716edab&width=240&height=180,45180.5,"1 dia",Internacional,BlackBots - Trade Ideas,-101.55,2025-09-08 14:08:11.677,"177325487","0",FECHADO,101.55,239.55,Apregoado
"606779485172682303_market",AUDCAD,Australian Dollar vs Canadian Dollar,compra,"1440",Resistência,2025-09-08 21:03:37.423,Rompeu o nível de Resistência de 0.9045 em 9/8 21:00. Previsão de possível movimento de alta no próximo intervalo de 36 dias até 0.9300.,0.91034,0.8995,https://component.autochartist.com/to/resources/charts/KeyLevel_606779485172682303.png?account_type=LIVE&broker_id=958&expire=1757624615&locale=pt-BR&user=BlackBots&token=5d563e8b64fe3ce3758afafe16d4f8ed&width=240&height=180,0.93,"36 dias",Internacional,BlackBots - Trade Ideas,,2025-09-08 21:03:37.424,"177384958","147796687",ABERTO,102.12,185.21,A mercado
"606779262911247301_market",UK100,FTSE 100,compra,"60",Cunha ascendente,2025-09-09 00:00:39.055,"Cunha ascendente identificado(a) em 9/8 20:00. Este padrão ainda está em processo de formação. Previsão de possível movimento de alta até a resistência de 9,271.2 no próximo intervalo de 1 dia.",9234.5,9191.3,https://component.autochartist.com/to/resources/charts/ChartPattern_606779262911247301.png?account_type=LIVE&broker_id=958&expire=1757635236&page_offset=20&locale=pt-BR&user=BlackBots&token=a4ac6e81d23753e69a46e17b11ee4a8c&width=240&height=180,9271.2,"1 dia",Internacional,BlackBots - Trade Ideas,45.05,2025-09-09 00:00:39.056,"177394094","147804623",EXPIRADA,99.52,84.54,A mercado
"606778546912672301_market",EUSTX50,EU Stock 50,compra,"240",Triângulo,2025-09-08 17:08:31.346,"Triângulo rompeu a linha de resistência em 9/8 17:00. Previsão de possível movimento de alta no próximo intervalo de 3 dias até 5,395.9996.",5356.9,5300.2,https://component.autochartist.com/to/resources/charts/ChartPattern_606778546912672301.png?account_type=LIVE&broker_id=958&expire=1757610509&locale=pt-BR&user=BlackBots&token=014bd1acbbd2c72eb50972752912f5e6&width=240&height=180,5395.9996,"3 dias",Internacional,BlackBots - Trade Ideas,68.68,2025-09-08 17:08:31.347,"177359349","147773221",FECHADO,99.82,68.83,A mercado
dd38fa76-a9b1-46e4-91ef-5ae3afd7b214_pending,AVGO.US,AVGO.US,compra,"1440",PC,2025-09-23 13:31:47.426,"Correção para a mm21 ascendente. Expectativa de retomada do movimento de alta caso supere máxima do candle anterior.

",347.0,336.0,https://firebasestorage.googleapis.com/v0/b/blackbots-59708.appspot.com/o/trades%2F9SGc51UbDeajiTOpQdZ5qeoUMLk2%2F1758630711134-15.png?alt=media&token=a64741cb-7d07-4158-b05e-44c589ae82cb,400.0,"2025-09-24 18:00:00",Internacional,Método Palex,0.0,2025-09-23 13:31:47.427,"181901999","0",EXPIRADA,100.1,482.3,Apregoado
"606780426766697301_market",AUDJPY,Australian Dollar vs Japanese Yen,compra,"240",Cunha ascendente,2025-09-09 01:03:51.405,Cunha ascendente identificado(a) em 9/9 01:00. Este padrão ainda está em processo de formação. Previsão de possível movimento de alta até a resistência de 97.96 no próximo intervalo de 5 dias.,97.191,96.31,https://component.autochartist.com/to/resources/charts/ChartPattern_606780426766697301.png?account_type=LIVE&broker_id=958&expire=1757639029&locale=pt-BR&user=BlackBots&token=a083c742ae01d11629d4fc698f5fd7a0&width=240&height=180,97.96,"5 dias",Internacional,BlackBots - Trade Ideas,88.82,2025-09-09 01:03:51.408,"177401542","147811099",FECHADO,101.65,88.72,A mercado
"606779487781016301_market",GBPJPY,Great Britain Pound vs Japanese Yen,compra,"1440",Cunha ascendente,2025-09-08 21:09:06.043,Cunha ascendente identificado(a) em 9/8 21:00. Este padrão ainda está em processo de formação. Previsão de possível movimento de alta até a resistência de 200.75 no próximo intervalo de 10 dias.,199.965,198.67,https://component.autochartist.com/to/resources/charts/ChartPattern_606779487781016301.png?account_type=LIVE&broker_id=958&expire=1757624943&locale=pt-BR&user=BlackBots&token=e5f34dbb1528adaf7d28b0f46840ee65&width=240&height=180,200.75,"10 dias",Internacional,BlackBots - Trade Ideas,-96.47,2025-09-08 21:09:06.044,"177385052","147796769",FECHADO,96.6,58.56,A mercado
"606779484732906303_market",EURUSD,Euro vs US Dollar,compra,"240",Resistência,2025-09-08 21:03:37.891,Rompeu o nível de Resistência de 1.1743 em 9/8 21:00. Previsão de possível movimento de alta no próximo intervalo de 4 dias até 1.1811.,1.17629,1.1656,https://component.autochartist.com/to/resources/charts/KeyLevel_606779484732906303.png?account_type=LIVE&broker_id=958&expire=1757624615&locale=pt-BR&user=BlackBots&token=5d563e8b64fe3ce3758afafe16d4f8ed&width=240&height=180,1.1811,"4 dias",Internacional,BlackBots - Trade Ideas,-31.77,2025-09-08 21:03:37.891,"177384962","147796689",EXPIRADA,96.21,43.29,A mercado
